RUN,GEN,SMILES,VINA
9,29,O=C1N[C@@H]([C@@H]2O[C@]2(O)N2CCC[C@@H](C(=O)c3ccc4c5c(cccc35)C=C4)C2)c2cc(F)ccc21,-10.3
9,15,Cc1cccnc1[N]C(=O)[C@@H]1CCC[N@H+](C(N=[N+]=[N-])=C2CC[NH+](C(=O)c3cccc4ccccc34)CC2)C1,-10.3
9,15,Cc1cccnc1[N]C(=O)[C@H]1CCCN(C(=O)C2CC[N+](=C(O)c3cccc4ccccc34)CC2)C1,-10.3
9,25,C=c1ccc(=C2C=CC(=O)[N][NH2+]2)cc1[N]C(=O)c1c(C)oc2c1-c1nc3cc(N=[N+]=[N-])ccc3cc1CC2,-10.3
9,25,CC(=C1/[NH2+][N]C(=O)c2ccccc21)/C(O)=[N+]1\C=CCN([C@H]2Cc3cccc(O)c3C2)CC1,-10.3
9,25,C/C(C(=O)N1C=CC[N@H+]([C@H]2Cc3ccc(N=[N+]=[N-])cc3C2)CC1)=C1/N[N]C(=O)c2ccccc21,-10.3
9,21,CC(=C1/N[N]C(=O)c2ccc(F)cc21)/C(O)=[N+]1\C=CCN([C@H]2Cc3cccc(O)c3C2)CC1,-10.3
9,21,C=c1cc/c(=C2/C=CC(=O)[N][NH2+]2)cc1[N]C(=O)c1c(C)oc2c1-c1nc3c(N=[N+]=[N-])cccc3cc1CC2,-10.3
4,30,C[C@H]1C[C@@H](C)C[N@H+](S(=O)(=O)[C@@H]2[C@@H](F)[C@H](C(=O)NC3=NS(=O)(=O)c4ccccc43)[C@@H]3C=CC=C4C=C[C@@H]2[C@@H]43)C1,-10.3
4,30,Cc1nn(C/C(O)=[N+]2/CCC3=C(C2)/C(=C2/C[C@H](C)[C@H](F)c4ccccc42)[NH2+]N3)c(=O)c2ccccc12,-10.3
4,30,Cc1nn(CC(=O)N2CCC3=C(C2)/C(=C2/C[C@H](C)[C@H](F)c4ccccc42)NN3)c(=O)c2ccccc12,-10.3
4,30,Cc1[nH+]n(C/C(N=[N+]=[N-])=[N+]2/CCC3=C(C2)C(=C2C[C@H](C)[C@H](F)c4ccccc42)N[NH2+]3)c(=O)c2ccccc12,-10.3
4,21,Cc1nn(C/C(O)=[N+]2/CCC3=C(C2)/C(=C2/C[C@H](C)[C@H](F)c4ccccc42)N[NH2+]3)c(=O)c2ccccc12,-10.3
4,29,C[C@H]1C[C@H](C)CN(S(=O)(=O)[C@@H]2[C@H]3C=CC4=CC=C[C]([C](/C(O)=N\C5=[NH+]S(=O)(=O)c6ccccc65)[C@H]2F)[C@@H]43)C1,-10.3
4,29,Cc1nn(C/C(N=[N+]=[N-])=[N+]2\CCC3=C(C2)/C(=C2\C[C@H](C)[C@@H](F)c4ccccc42)NN3)c(=O)c2ccccc12,-10.3
4,19,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)[C@@H]2[C@H]3C=CC4=CC=C[C]([C](C(=N)/N=C5\NS(=O)(=O)c6ccccc65)[C@H]2F)[C@@H]43)C1,-10.3
4,19,C[C@@H]1C[C@@H](C)C[NH+](S(=O)(=O)[C@@H]2[C@H]3C=CC4=CC=C[C@@H]([C@@H](/C(O)=N/C5=NS(=O)(=O)c6ccccc65)[C@H]2F)[C@@H]43)C1,-10.3
4,16,Cc1[nH+]n(C/C(C#N)=[N+]2/CCC3=C(C2)/C(=C2/C[C@H](C)[C@@H](F)c4ccccc42)N[NH2+]3)c(=O)c2ccccc12,-10.3
4,16,C[C@@H]1C[C@@H](C)C[NH+](S(=O)(=O)[C@@H]2[C@H]3C=CC4=CC=C[C]([C](/C(O)=[NH+]\C5=NS(=O)(=O)c6ccccc65)[C@H]2F)[C@@H]43)C1,-10.3
4,16,Cc1nn(C/C(C#N)=[N+]2/CCC3=C(C2)/C(=C2\C[C@H](C)[C@H](F)c4ccccc42)[NH2+]N3)c(=O)c2ccccc12,-10.3
4,16,Cc1[nH+]n(C/C(c2nn[n-][nH+]2)=[N+]2/CCC3=C(C2)/C(=C2\C[C@@H](C)[C@H](F)c4ccccc42)NN3)c(=O)c2ccccc12,-10.3
4,16,CC(=O)O/C(Cn1[nH+]c(C)c2ccccc2c1=O)=[N+]1\CCC2=C(C1)/C(=C1\C[C@H](C)[C@H](F)c3ccccc31)NN2,-10.3
4,16,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)c2c(F)c(C(N=C=S)=[N+]=C3NS(=O)(=O)c4ccccc43)c3cccc4c3c2C=C4)C1,-10.3
4,16,Cc1cc(-c2n[nH]c3c2C/[N+](=C(\O)Cn2nc(C)c4ccccc4c2=O)CC3)c2ccccc2c1F,-10.3
4,28,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)[C@@H]2[C@H]3C=CC4=CC=C[C]([C](/C(O)=N/C5=NS(=O)(=O)c6ccccc65)[C@H]2F)[C@@H]43)C1,-10.3
4,28,Cc1[nH+]n(/C=C(/O)N2CCC3=C(C2)/C(=C2\C[C@H](C)[C@@H](F)c4ccccc42)[NH2+]N3)c(=O)c2ccccc12,-10.3
4,18,Cc1[nH+]n(C/C(N)=[N+]2/CCc3[nH+][nH]c([C@H]4C[C@@H](C)[C@H](F)c5ccccc54)c3C2)c(=O)c2ccccc12,-10.3
4,25,Cc1nn(C/C(N=[N+]=[N-])=[N+]2/CCC3=C(C2)/C(=C2\C[C@H](C)[C@@H](F)c4ccccc42)[NH2+]N3)c(=O)c2ccccc12,-10.3
4,14,Cc1nn(C/C(O)=[N+]2/CCc3[n-]nc([C@@H]4C[C@H](C)[C@@H](F)c5ccccc54)c3C2)c(=O)c2ccccc12,-10.3
4,14,C[C@@H]1C[C@@H](C)C[NH+](S(=O)(=O)[C@@H]2[C@@H](F)[C@@H](C(=O)NC3=[NH+]S(=O)(=O)c4ccccc43)c3cccc4c3[C@H]2C=C4)C1,-10.3
4,14,Cc1nn(C/C(N=[N+]=[N-])=[N+]2/CCC3=C(C2)/C(=C2/C[C@H](C)[C@@H](F)c4ccccc42)N[NH2+]3)c(=O)c2ccccc12,-10.3
4,14,Cc1[nH+]n(CC(=O)[N@@H+]2CCC3=C(C2)C([C@H]2C[C@H](C)[C@@H](F)c4ccccc42)=N[N]3)c(=O)c2ccccc12,-10.3
4,14,Cc1[nH+]n(C/C(O)=[N+]2\CCc3[nH+][nH]c(-c4ccc(F)c5ccccc45)c3C2)c(=O)c2ccccc12,-10.3
4,14,C[C@@H]1C[C@@H](C)C[NH+](S(=O)(=O)c2c(F)c(C(=O)/N=C3/NS(=O)(=O)c4ccccc43)c3cccc4c3c2C=C4)C1,-10.3
4,14,Cc1[nH+]n(C/C(O)=[N+]2/CCc3n[nH]c([C@H]4CC[C@H](F)c5ccccc54)c3C2)c(=O)c2ccccc12,-10.3
4,14,Cc1nn(CC(=O)N2CCC3=C(C2)C(=C2CCCCC2)N[N]3)c(=O)c2ccccc12,-10.3
4,27,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)[C@@H]2[C@H]3C=CC4=CC=C[C]([C](/C(O)=N/C5=[NH+]S(=O)(=O)c6ccccc65)[C@H]2F)[C@@H]43)C1,-10.3
4,27,Cc1nn(C/C(N=C=S)=[N+]2\CCC3=C(C2)/C(=C2\C[C@H](C)[C@H](F)c4ccccc42)N[NH2+]3)c(=O)c2ccccc12,-10.3
4,27,C[C@H]1C[C@H](C)CN(S(=O)(=O)c2c(F)c(C(=O)NC3=NS(=O)(=O)c4ccccc43)c3c4c2C=C[C@@H]4CCC3)C1,-10.3
4,27,C[C@H]1C[C@H](C)CN(S(=O)(=O)[C@H]2[C@H]3C=CC4=CC=C[C@@H]([C@@H]43)[C@H](C(=O)/N=C3/[NH2+]S(=O)(=O)c4ccccc43)[C@H]2F)C1,-10.3
4,27,C[C@H]1C[C@@H](C)C[N@H+](S(=O)(=O)[C@@H]2[C@@H]3C=Cc4cccc(c43)[C@@H](C(=O)N=C3NS(=O)(=O)c4ccccc43)[C@H]2F)C1,-10.3
4,7,Cc1[nH+]n(C/C(N=[N+]=[N-])=[N+]2\CCc3n[nH]c(-c4cccc5ccccc45)c3C2)c(=O)c2ccccc12,-10.3
4,8,Cc1[nH+]n(C/C(N)=[N+]2/CCc3[nH][nH+]c(-c4cccc5ccccc45)c3C2)c(=O)c2ccccc12,-10.3
4,9,Cc1nn(C/C(O)=[N+]2/CCc3[nH][nH+]c(-c4ccc(F)c5ccccc45)c3C2)c(=O)c2ccccc12,-10.3
4,23,C[C@H]1C[C@@H](C)C[N@@H+](S(=O)(=O)[C@@H]2[C@H]3C=Cc4cccc(c43)[C@@H](C(=O)[NH+]=C3NS(=O)(=O)c4ccccc43)[C@H]2F)C1,-10.3
4,23,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)[C@@H]2[C@H]3C=CC4=CC=C[C]([C](C(=O)N=C5[NH2+]S(=O)(=O)c6ccccc65)[C@H]2F)[C@@H]43)C1,-10.3
4,23,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)c2c(F)c(C(=O)N(C(=O)[O-])C3=NS(=O)(=O)c4ccccc43)c3cccc4c3c2C=C4)C1,-10.3
4,13,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)c2c(F)c(/C(O)=[NH+]/C3=NS(=O)(=O)c4ccccc43)c3c4c2C=C[C@@H]4CCC3)C1,-10.3
4,13,Cc1nn(C/C(O)=[N+]2/CCc3[nH+][nH]c([C@@H]4CC[C@H](F)[C@@]5(F)C=CC=C[C@H]45)c3C2)c(=O)c2ccccc12,-10.3
4,13,Cc1[nH+]n(C/C(N=[N+]=[N-])=[N+]2\CCc3[nH][nH+]c(-c4ccc(F)c5ccccc45)c3C2)c(=O)c2ccccc12,-10.3
4,20,Cc1nn(C/C(N=[N+]=[N-])=[N+]2\CCC3=C(C2)/C(=C2/C[C@H](C)[C@H](F)c4ccccc42)NN3)c(=O)c2ccccc12,-10.3
4,22,Cc1nn(C/C(C#N)=[N+]2/CCC3=C(C2)/C(=C2/C[C@H](C)[C@H](F)c4ccccc42)N[NH2+]3)c(=O)c2ccccc12,-10.3
4,22,C[C@@H]1C[C@@H](C)C[NH+](S(=O)(=O)[C@@H]2[C@@H](F)[C@H](C(=O)NC3=NS(=O)(=O)c4ccccc43)[C@@H]3C=CC=C4C=C[C@H]2[C@H]43)C1,-10.3
4,17,Cc1nn(/C=C(\O)N2CCC3=C(C2)/C(=C2\C[C@@H](C)[C@@H](F)c4ccccc42)N[NH2+]3)c(=O)c2ccccc12,-10.3
4,17,Cc1nn(C/C(N)=[N+]2\CCc3[nH]nc([C@H]4C[C@@H](C)[C@H](F)c5ccccc54)c3C2)c(=O)c2ccccc12,-10.3
4,17,Cc1[nH+]n(C/C(O)=[N+]2/CCc3[nH][nH+]c([C@H]4CC[C@@H](F)c5ccccc54)c3C2)c(=O)c2ccccc12,-10.3
4,15,Cc1nn(C/C(O)=[N+]2/CCC3=C(C2)/C(=C2\C[C@@H](C)[C@H](F)c4ccccc42)NN3)c(=O)c2ccccc12,-10.3
4,15,C[C@H]1C[C@@H](C)C[N@H+](S(=O)(=O)c2c(F)c(C(=O)NC3=NS(=O)(=O)c4ccccc43)c3cccc4c3c2C=C4)C1,-10.3
4,15,Cc1nn(C/C(O)=[N+]2/CCc3[nH]nc([C@H]4CC[C@@H](F)c5ccccc54)c3C2)c(=O)c2ccccc12,-10.3
4,15,Cc1[nH+]n(C/C([NH3+])=[N+]2\CCc3n[nH]c([C@H]4C[C@@H](C)[C@@H](F)c5ccccc54)c3C2)c(=O)c2ccccc12,-10.3
4,15,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)c2c(F)c(C(=O)/N=C3\NS(=O)(=O)c4ccccc43)c3c4c2C=C[C@@H]4CCC3)C1,-10.3
4,24,C[C@@H]1C[C@@H](C)C[NH+](S(=O)(=O)[C@@H]2[C@H]3C=CC4=CC=C[C]([C](C(=O)/N=C5/[NH2+]S(=O)(=O)c6ccccc65)[C@H]2F)[C@@H]43)C1,-10.3
4,24,Cc1nn(C/C(N=[N+]=[N-])=[N+]2/CCC3=C(C2)/C(=C2/C[C@H](C)[C@H](F)c4ccccc42)N[NH2+]3)c(=O)c2ccccc12,-10.3
4,24,C[C@H]1C[C@H](C)CN(S(=O)(=O)[C@@H]2[C@@H](F)[C@@H](C(=O)/N=C3\NS(=O)(=O)c4ccccc43)c3cccc4c3[C@H]2C=C4)C1,-10.3
4,24,C[C@H]1C[C@H](C)C[NH+](S(=O)(=O)[C@@H]2[C@H]3C=CC4=CC=C[C]([C](C(=O)N=C5NS(=O)(=O)c6ccccc65)[C@H]2F)[C@@H]43)C1,-10.3
4,24,Cc1[nH+]n(C/C(O)=[N+]2\CCC3=C(C2)/C(=C2\C[C@@H](C)[C@H](F)c4ccccc42)NN3)c(=O)c2ccccc12,-10.3
7,6,Cc1cccc(NC(=O)[N+]2=C(C3CC[NH+](Cc4ccc5c6c(cccc46)C=C5)CC3)[NH2+][N][C@@H]2C)c1,-10.3
7,12,COc1cc(=O)n2c(/c1=C(\O)N1CCc3ccccc3C1)=CCN(Cc1cc([O])c3c4c(cccc14)C=C3)CC2,-10.3
7,12,O=C1CC[C@H](/C(O)=C2/CC[C@H]3C=CC4=CC=C[C@@H]2[C@@]43C(F)(F)F)C[N@@H+]1Cc1cccc2nonc12,-10.3
7,25,O=C([C@H]1CCCN(c2ncnc3c2C=C[N]3)C1)[C@H]1CC[C@H]2C=CC3=CC=C[C@H]1[C@]32C(F)(F)F,-10.3
7,21,[N-]=[N+]=Nc1cc(CN2C/C(=C(/[O-])c3cccc(C(F)(F)F)c3)CCC2=O)c2cccc3c2c1C=C3,-10.3
7,21,[O]c1cc(CN2C/C(=C(\O)[C@H]3CC[C@@H]4C=CC5=CC=C[C@@H]3[C@@]54C(F)(F)F)CCC2=O)c2no[nH+]c2c1,-10.3
7,21,O=C([C@@H]1CCCN(c2[nH+]cnc3c2C=C[N]3)C1)[C@@H]1CC[C@@H]2C=CC3=CC=C[C@@H]1[C@@]32C(F)(F)F,-10.3
7,21,O=C([C@H]1CC=C([O-])N(Cc2cc(=O)cc3[nH]o[nH+]c2-3)C1)[C@@H]1CC[C@@H]2C=CC3=CC=C[C@H]1[C@]32C(F)(F)F,-10.3
7,21,[O-]C1=CC/C(=C(\[O-])c2cccc(C(F)(F)F)c2)CN1/C=c1/cc(O)c2c3c(cccc13)=CC2,-10.3
7,21,O=C([C@H]1CC[C@@H]2C=CC3=CC=C[C@@H]1[C@@]32O)[C@@H]1CCCN(c2ncnc3c2C=C[N]3)C1,-10.3
7,21,O=C([C@H]1CC=C([O-])[N@@H+](Cc2cccc3[nH+]onc23)C1)[C@@H]1CC[C@@H]2C=CC3=CC=C[C@@H]1[C@@]32C(F)(F)F,-10.3
7,21,O=C([C@@H]1CC=C([O-])[N@H+](Cc2cccc3nonc23)C1)[C@@H]1CC[C@@H]2C=CC3=CC=C[C@H]1[C@]32C(F)(F)F,-10.3
7,21,OC1=CC/C(=C(/O)c2cccc(C(F)(F)F)c2)CN1Cc1cc(O)cc2c1oc1ccccc12,-10.3
7,27,O=C([C@@H]1CCCN(c2ncnc3[nH]ccc23)C1)[C@@H]1CC[C@H]2C=CC3=CC=C[C@@H]1[C@]32C(F)(F)F,-10.3
7,27,Cc1c(C(F)(F)F)c2c3c(cccc3c1C(=O)[C@@H]1CCCN(c3[nH+]cnc4[nH]ccc34)C1)C=C2,-10.3
7,27,C[C@@H]1[C@H](C(F)(F)F)[C@@H]2C=CC3=CC=C[C@H]([C@H]32)[C@@H]1C(=O)[C@@H]1CCCN(c2ncnc3[nH]ccc23)C1,-10.3
7,14,[NH3+]/C(=C1\CCC(=O)N(Cc2cc([O-])c3c4c(cccc24)C=C3)C1)c1cccc(C(F)(F)F)c1,-10.3
7,14,Cc1c(/C(N)=C2/CCC(=O)N(/C=c3/cc(O)c4c5c(cccc35)=CC4)C2)cc2c(c1C(F)(F)F)OCO2,-10.3
7,14,[N-]=[N+]=N/C(=C1\CC=C(O)N(Cc2cc(O)c3c4c(cccc24)C=C3)C1)c1cccc(C(F)(F)F)c1,-10.3
7,14,O=C([C@@H]1CC=C([O-])[N@@H+](Cc2cccc3nonc23)C1)[C@@H]1CC[C@@H]2C=CC3=CC=C[C@H]1[C@]32C(F)(F)F,-10.3
7,22,[O]c1cc(C[N@@H+]2C[C@@H](/C(O)=C3\CC[C@@H]4C=CC5=CC=C[C@@H]3[C@]54C(F)(F)F)CC=C2[O-])c2no[nH+]c2c1,-10.3
7,22,O=C([C@@H]1CCCN(c2[nH+]cnc3c2C=C[N]3)C1)[C@@H]1CC[C@H]2C=CC3=CC=C[C@@H]1[C@@]32O,-10.3
7,19,[N-]=[N+]=N/C(=C1\CCC(=O)N(Cc2cc([O])c3c4c(cccc24)C=C3)C1)c1cccc(C(F)(F)F)c1,-10.3
7,19,[O-]/C(=C1/CC[C@H]2C=CC3=CC=C[C@@H]1[C@]32C(F)(F)F)[C@@H]1CC=C(O)N(Cc2cccc3[nH+]onc23)C1,-10.3
7,19,O=C([C@H]1CC[C@H]2C=CC3=CC=C[C@H]1[C@]32C(F)(F)F)[C@@H]1CCCN(c2ncnc3c2C=C[N]3)C1,-10.3
7,19,OC1=CC/C(=C(\O)c2cccc(C(F)(F)F)c2)CN1Cc1c2cccc3c2c(c2nonc12)C=C3,-10.3
7,19,Cc1c(C(F)(F)F)c2c3c(cccc3c1C(=O)[C@H]1CCCN(c3[nH+]cnc4[nH]ccc34)C1)C=C2,-10.3
7,19,[O]c1cc(CN2C/C(=C(/[O-])[C@@H]3CC[C@H]4C=CC5=CC=C[C@@H]3[C@]54C(F)(F)F)CC=C2O)c2no[nH+]c2c1,-10.3
7,19,[O]c1cc(CN2C[C@@H](/C(O)=C3\CC[C@@H]4C=CC5=CC=C[C@@H]3[C@]54C(F)(F)F)CC=C2O)c2[nH+]onc2c1,-10.3
7,24,O=C1CC/C(=C(\[O-])c2cccc(C(F)(F)F)c2)CN1/C=c1\cc(O)c2c3c(cccc13)=CC2,-10.3
7,24,Nc1cc(C[N@H+]2CCC[C@@H](C(=O)[C@H]3CC[C@@H]4C=CC5=CC=C[C@@H]3[C@]54O)C2)c2oc3ccccc3c2c1,-10.3
7,23,[O-]C1=CC[C@@H](/C([O-])=C2/CC[C@@H]3C=CC4=CC=C[C@@H]2[C@@]43C(F)(F)F)CN1Cc1cccc2no[nH+]c12,-10.3
7,23,[O-]C1=CC/C(=C(\[O-])c2cccc(C(F)(F)F)c2)CN1/C=c1/cc([O-])c2c3c(cccc13)=CC2,-10.3
7,23,[O]c1cc(CN2C[C@@H](C(=O)[C@@H]3CC[C@@H]4C=CC5=CC=C[C@@H]3[C@@]54C(F)(F)F)CC=C2O)c2no[nH+]c2c1,-10.3
7,28,[O-]C1=CC/C(=C(\[O-])c2cccc(C(F)(F)F)c2)CN1Cc1c2nonc2cc2c1oc1ccccc12,-10.3
7,29,O=C1CC/C(=C(\O)c2cccc(C(F)(F)F)c2)CN1Cc1c2cccc3c2c(c2nonc12)C=C3,-10.3
7,10,Cc1c(/C([O-])=C2\CC=C(O)N(Cc3cccc4no[nH+]c34)C2)cc2c(oc3ccccc32)c1C(F)(F)F,-10.3
7,26,[O-]/C(=C1\CC[C@@H]2C=CC3=CC=C[C@H]1[C@]32C(F)(F)F)[C@H]1CC=C(O)N(Cc2cccc3[nH+]onc23)C1,-10.3
7,26,[O-]C1=CC[C@H](/C(O)=C2/CC[C@@H]3C=CC4=CC=C[C@H]2[C@@]43C(F)(F)F)CN1Cc1cccc2nonc12,-10.3
7,26,O=C([C@H]1CCCN(c2[nH]cnc3nccc2-3)C1)[C@@H]1CC[C@H]2C=CC3=CC=C[C@H]1[C@@]32C(F)(F)F,-10.3
7,20,[N-]=[N+]=N/C(=C1\CC[C@H]2C=CC3=CC=C[C@H]1[C@]32C(F)(F)F)[C@@H]1CC=C([O-])N(Cc2cccc3[nH+]onc23)C1,-10.3
7,20,O=C1CC/C(=C(\[O-])c2cccc(C(F)(F)F)c2)CN1Cc1c2nonc2cc2c1oc1ccccc12,-10.3
2,26,Cc1cc(Cn2cc(/C(O)=N/C(=[NH2+])c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2ncccc12,-10.3
2,29,Cc1cc(Cn2cc(C(O)=[N+]=C(N=C=O)c3cc(F)cc4ccccc34)nn2)c(F)c2[nH+]cccc12,-10.3
2,14,C[C@@]1(C2CCN(CC3=C[C@@H]4C=c5ccccc5=C4C=C3)CC2)[N]C(=O)N([C@@H]2Cc3ccc(F)cc3C2)C1=O,-10.3
2,14,Cc1cc(Cn2cc(/C(O)=[N+](/C)Cc3cccc4cnccc34)n[nH+]2)c(F)c(C(F)(F)F)c1C,-10.3
2,14,Cc1cc(Cn2cc(C(=O)/N=C(/C#N)c3cc(F)cc4ccccc34)nn2)c(F)c2[nH+]cccc12,-10.3
2,14,Cc1ccccc1C(=O)[N][C@@H](C)c1n[nH+]c2n1CC[N@@H+](Cc1cc(C)c3ccc[nH+]c3c1F)C=C2,-10.3
2,14,Cc1ccccc1C(=O)[N][C@@H](C)c1[nH+]nc2n1CCN(Cc1cc(C)c3ccc[nH+]c3c1F)C=C2,-10.3
2,14,Cc1cc(C(=O)N2CCC([C@@]3(C)[N]C(=O)N(C4Cc5ccccc5C4)C3=O)CC2)c(F)c2ccccc12,-10.3
2,14,Cc1cc(Cn2cc(/C(O)=[N+](/C)Cc3cccc4cnccc34)nn2)c(F)c(C(F)(F)F)c1C,-10.3
2,14,Cc1cc(Cn2cc(C(=O)/N=C(/O)c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2ncccc12,-10.3
2,14,Cc1cc(Cn2cc(C(=O)/N=C(/O)c3cc(F)cc4ccccc34)nn2)c(F)c2[nH+]cccc12,-10.3
2,30,C[C@]1(C2CCN(CC3=C[C@@H]4C=c5ccccc5=C4C=C3)CC2)[N]C(=O)[N+](C2Cc3ccccc3C2)=C1O,-10.3
2,19,Cc1cc(Cn2cc(C(=O)/N=C(/C#N)c3cc(F)cc4ccccc34)nn2)c(F)c2ncccc12,-10.3
2,19,Cc1cc(Cn2cc(/C(O)=N\C(=O)c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2ccccc12,-10.3
2,19,Cc1cc(Cn2cc(/C(O)=[N+](/C)Cc3cccc4c[nH+]ccc34)nn2)c(F)c2ncccc12,-10.3
2,19,Cc1cc(Cn2cc(C(=O)/N=C(/C#N)c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2ccccc12,-10.3
2,19,Cc1ccccc1C(=O)[N][C@@H](C)c1[nH+]nc2n1CC[N@@H+](Cc1cc(C)c3ccc[nH+]c3c1F)C=C2,-10.3
2,19,Cc1cc(Cn2cc(/C(O)=[N+](/C)Cc3c(F)ccc4c[nH+]ccc34)n[nH+]2)c(F)c(C(F)(F)F)c1C,-10.3
2,19,Cc1cc(C(=O)[NH+]2CCC([C@@]3(C)[N]C(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c(F)c2ccccc12,-10.3
2,19,Cc1cc(C(O)=[N+]2CCC([C@@]3(C)[N]C(=O)N(C4Cc5ccccc5C4)C3=O)CC2)c(F)c2ccccc12,-10.3
2,19,C[C@]1(C2CCN(C(=O)c3ccc4cccnc4c3F)CC2)[N]C(O)=[N+](C2Cc3ccccc3C2)C1=O,-10.3
2,24,Cc1cc(Cn2cc(C(=O)[NH2+]C(=N)c3cc(F)cc4ccccc34)nn2)c(F)c2ccccc12,-10.3
2,18,Cc1cc(Cn2cc(/C(O)=[N+](/C)Cc3cccc4c[nH+]ccc34)nn2)c(F)c(C(F)(F)F)c1C,-10.3
2,18,Cc1cc(Cn2cc(C(=O)/N=C(/C#N)c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2[nH+]cccc12,-10.3
2,18,Cc1ccc(Cn2cc(/C(O)=[N+](/C)Cc3c(F)ccc4c[nH+]ccc34)[nH+]n2)cc1C(F)(F)F,-10.3
2,18,Cc1cc(Cn2cc(C(=O)/N=C(/O)c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2[nH+]cccc12,-10.3
2,18,Cc1cc(Cn2cc(C(=O)/N=C(/C#N)c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2ncccc12,-10.3
2,18,Cc1cc(Cn2cc(C(=O)/N=C(/O)c3cc(F)cc4ccccc34)nn2)c(F)c2ncccc12,-10.3
2,23,C/[N+](Cc1cccc2cnccc12)=C(\O)c1cn(Cc2cc(C(F)(F)F)c3ccccc3c2F)nn1,-10.3
2,27,Cc1cc(Cn2cc(C(=O)NC(=O)c3cc(F)cc4ccccc34)nn2)c(F)c2[nH+]cccc12,-10.3
2,28,CC(=O)N/C(=[NH+]\C(=O)c1cn(Cc2cc(C)c3cccnc3c2F)n[nH+]1)c1cc(F)cc2ccccc12,-10.3
2,20,Cc1cc(F)c(Cn2cc(/C(O)=[N+](/C)Cc3cccc4cnccc34)[nH+]n2)c(F)c1C(F)(F)F,-10.3
2,7,CC1=C(C)CC2=C(C)N=C(N3CCC(N4CCc5onc(-c6cc(C)cc(C)c6F)c5C4)CC3)[N]C2=C1,-10.3
2,22,Cc1cc(Cn2cc(C(=O)/[NH+]=C(\N)c3cc(F)cc4ccccc34)nn2)c(F)c2ccccc12,-10.3
2,25,Cc1cc(Cn2cc(C(=O)/N=C(/[NH3+])c3cc(F)cc4ccccc34)nn2)c(F)c2ncccc12,-10.3
2,25,Cc1ccc(Cn2cc(/C(O)=[N+](/C)Cc3c(F)ccc4cnccc34)[nH+]n2)c(F)c1C(F)(F)F,-10.3
2,21,Cc1cc(Cn2cc(C(=O)/N=C(/O)c3cc(F)cc4ccccc34)n[nH+]2)c(F)c2ncccc12,-10.3
2,21,Cc1cc(Cn2cc(C(=O)/[NH+]=C(/N=[N+]=[N-])c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2ncccc12,-10.3
2,21,Cc1cc(Cn2cc(C(=O)[N-][C@H](C)c3cccc4ccccc34)[nH+]n2)c(F)c2[nH+]cccc12,-10.3
2,21,Cc1cc(Cn2cc(C(=O)/[NH+]=C(\N)c3cc(F)cc4ccccc34)n[nH+]2)c(F)c2ncccc12,-10.3
5,30,Cc1noc2[nH+]c(-c3cccc4c3[nH]c3ccccc34)cc(C(=O)/N=C(\O)C3=N[N]C(=O)c4ccccc43)c12,-10.3
5,21,Cc1noc2[nH+]c(-c3c(F)ccc4ccccc34)cc(C(=O)/N=C(\N)C3=N[N]C(=O)c4ccccc43)c12,-10.3
5,29,Cc1[nH+]oc2nc(-c3cccc4c3[nH]c3ccccc34)cc(/C(O)=N/C(=O)c3n[nH]c(=O)c4ccccc34)c12,-10.3
5,28,Cc1[nH+]oc2nc(-c3c(F)ccc4ccccc34)cc(/C(O)=N\C(=N)C3=N[N]C(=O)c4ccccc43)c12,-10.3
5,26,Cc1ccc2[nH+]n(-c3[nH+]cc(F)c(F)c3F)c(C(=O)N3CCC[C@@]4(C3)C(=O)N(C)c3ccccc34)c2c1,-10.3
5,26,Cc1[nH+]oc2[nH+]c(-c3cccc4c3[nH]c3ccccc34)cc(C(=O)/N=C(\N)C3=N[N]C(=O)c4ccccc43)c12,-10.3
5,18,CC1=CC=C[C@@H](C(=O)N2CCc3onc(-c4c(F)ccc5c4[nH]c4ccccc45)c3C2)C1=O,-10.3
5,18,Cc1[nH+]oc2nc(-c3cccc4ccccc34)cc(C(=O)/N=C(/C#N)C3=N[N]C(=O)c4ccccc43)c12,-10.3
5,25,Cc1[nH+]oc2nc(-c3cccc4ccccc34)cc(C(=O)[NH2+]C(=N)C3=N[N]C(=O)c4ccccc43)c12,-10.3
