Run,Iteration,SMILES,Deep Frag Score,VINA
10,5,COc1cc(C)c(O)cc1C(C)n1nc(C)c2cc(C(=O)OC(CC=O)C(=O)NCc3ccc4c(c3)OCO4)sc21,0.587591,-8.123
7,3,Cc1nn(-c2ccc(F)cc2O)c(CCF)c1CC(=O)NNC(=O)c1oc2cccc(O)c2c1C,0.562016,-8.122
5,10,COc1cc(-c2nnc(C(COC(CF)OC)OC(=O)C=Cc3c(C)nn(Cc4ccc(C)cc4)c3C)o2)cc(OC)c1[N+](=O)[O-],0.558567,-8.122
10,4,COc1cc2c(cc1CNC(=O)COC(=O)c1cc3c(C)nn(Cc4cc(O)c(C)cc4OC)c3s1)OCO2,0.605108,-8.122
8,9,Cc1c(N2CCN(CC(=O)N3N=C(c4cc(OC#[SH])c5ccccc5c4)CC3c3cc(F)c(F)c(F)c3F)CC2)cc(O)c(O)c1O,0.561608,-8.122
8,6,C=CCC1CN(c2cccc(O)c2C)CCN1CC(=O)N1N=C(c2cc(O)c3ccccc3c2)CC1c1ccc(F)c(F)c1F,0.557074,-8.122
3,4,Cc1cc(OC#[SH])c2oc(C3CCN(C(=O)c4c(C)nn(Cc5cccc(O)c5O)c4C)CC3)nc2c1,0.56525,-8.122
4,5,COc1cccc2c1OC(C(=O)Nc1cccc(C(=O)Nc3c(C)n(C)n(-c4ccc(O)c(F)c4O)c3=O)c1)C2,0.860538,-8.122
5,10,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1CO)c1nnc(-c2cc(OC)c([N+](=O)[O-])c(OC)c2)o1,0.800441,-8.121
2,8,COc1cccc2ccc3oc(=O)cc(C(COCCO)OC(=O)c4cc5c(C)nn(Cc6ccc(C)c(O)c6)c5s4)c3c12,0.973425,-8.121
4,6,COc1ccc(O)c2c1OC(C(=O)Nc1cccc(C(=O)N(C=O)c3c(C)n(C)n(-c4cccc(F)c4O)c3=O)c1)C2,0.611849,-8.12
9,6,CCN1C(=O)NC(C)(c2cccc(OCc3ccccc3OC)c2)C(C(=O)N(C#N)c2cccc(C(F)(F)F)c2)=C1C,0.582474,-8.12
6,2,Cc1ccc(NC(=O)c2ccc(C=O)c(S(=O)(=O)N3CCc4cc(O)ccc4C3)c2)nc1,0.554877,-8.12
7,2,Cc1c(C(=O)NNC(=O)Cc2c(CO)nn(-c3ccc(F)cc3O)c2C)oc2ccccc12,0.866356,-8.12
1,6,CCN(c1ccccc1C(=O)NCc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(O)c2c1CO,0.618704,-8.12
4,6,CCc1ccc(C(=O)Nc2c(C)n(C)n(-c3cccc(F)c3O)c2=O)cc1NC(=O)C1Cc2c(O)ccc(OC)c2O1,0.571684,-8.12
5,4,COc1c([N+](=O)[O-])ccc(-c2nnc(C(C)OC(=O)C=Cc3c(C)nn(Cc4ccc(C)cc4)c3C)o2)c1C=O,0.559699,-8.12
5,10,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2cc(OC)c([N+](=O)[O-])c(OC)c2C)o1,0.7904,-8.12
1,8,CCN(c1cccc(C=O)c1C(=O)NC(C)c1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1,0.56681,-8.12
5,7,CCCOCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2ccc([N+](=O)[O-])c(OC)c2)o1,0.57269,-8.12
8,3,Cc1c(O)cccc1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)C(C)C2c2ccc(F)cc2)CC1,0.905727,-8.119
10,5,COc1cc(C)c(O)cc1C(C)n1nc(C)c2cc(C(=O)OCC(=O)NCc3cc(OC)c4c(c3)OCO4)sc21,0.60391,-8.119
5,7,CCc1c(C=CC(=O)OC(COCO)c2nnc(-c3ccc([N+](=O)[O-])c(OC)c3)o2)c(C)nn1Cc1ccc(C)cc1,0.793063,-8.119
2,8,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(O)c3)c2s1)c1cc(=O)oc2ccc3cccc(OCO)c3c12,0.713308,-8.119
2,4,COc1cccc2ccc3oc(=O)cc(C(C)OC(=O)c4cc5c(C)nn(Cc6ccc(C)c(ON)c6)c5s4)c3c12,0.56877,-8.119
8,3,Cc1c(O)cc(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccc(F)cc2)CC1,0.83651,-8.119
8,8,Cc1c(N2CCN(CC(=O)N3N=C(c4cc(O)c5ccccc5c4)CC3(CO)c3cc(F)c(F)c(F)c3F)CC2)ccc(O)c1O,0.568579,-8.118
5,10,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2cc(OC)c([N+](=O)[O-])c(OCON)c2)o1,0.553927,-8.118
8,3,Cc1c(N2CCN(CC(=O)N3N=C(c4ccc5ccccc5c4)CC3c3ccc(F)cc3)CC2)ccc(ON)c1O,0.561543,-8.117
6,3,CCN(C(=O)c1cccc(S(=O)(=O)N2CCc3cc(O)c(O)cc3C2)c1)c1ccc(C)cn1,0.557624,-8.117
7,2,Cc1nn(-c2ccc(F)cc2O)c(C)c1CC(=O)N(C)NC(=O)c1oc2ccccc2c1C,0.932449,-8.117
2,5,CCc1c(C(=O)OC(CO)c2cc(=O)oc3ccc4cccc(OC)c4c23)sc2c1c(C)nn2Cc1ccc(C)cc1,0.618427,-8.116
4,4,Cc1c(NC(=O)c2cccc(N(C#N)C(=O)C3Cc4cccc(O)c4O3)c2)c(=O)n(-c2cccc(F)c2O)n1C,0.557406,-8.116
7,3,CCc1c(C(=O)NNC(=O)Cc2c(C)nn(-c3ccc(F)cc3O)c2C)oc2cccc(O)c12,0.665684,-8.116
8,5,Cc1c(O)cccc1N1CCN(CC(=O)N2N=C(c3cc(O)c4cc(O)ccc4c3)CC2c2ccc(F)c(F)c2)CC1,0.915626,-8.116
1,2,CCCCC1Oc2ccc(CNC(=O)c3ccccc3NS(=O)(=O)c3ccc4cc(O)ccc4c3)cc2O1,0.610144,-8.116
5,8,CCC(COCOC)(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2ccc([N+](=O)[O-])c(OC)c2)o1,0.642787,-8.116
5,8,COCOCC(OC(=O)C=C(C#N)c1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2ccc([N+](=O)[O-])c(OC)c2)o1,0.569078,-8.116
4,3,Cc1c(NC(=O)c2cccc(NC(=O)C3Cc4cccc(OCC=O)c4O3)c2)c(=O)n(-c2cccc(F)c2)n1C,0.630239,-8.116
7,3,Cc1nn(-c2ccc(F)cc2O)c(C)c1CC(=O)NNC(=O)c1oc2cccc(OCS)c2c1C,0.568919,-8.116
2,5,Cc1ccc(Cn2nc(C)c3cc(C(=O)OC(CO)c4cc(=O)oc5ccc6cccc(OCC[SeH])c6c45)sc32)cc1,0.573953,-8.116
8,1,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccccc2)C(CI)C1,0.565792,-8.115
7,4,COc1cc(F)ccc1-n1nc(C)c(CC(=O)NNC(=O)c2oc3cccc(OC=O)c3c2C)c1C,0.598491,-8.115
8,3,Cc1c(O)cccc1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccc(F)cc2O)CC1,0.666766,-8.115
5,10,COCOCC(CN)(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2cc(OC)c([N+](=O)[O-])c(OC)c2)o1,0.629664,-8.115
4,7,COc1ccc(OC)c2c1OC(C(=O)Nc1cccc(C(=O)Nc3c(C)n(C)n(-c4cccc(F)c4O)c3=O)c1)C2OC,0.59553,-8.115
8,6,CCOc1cccc(N2CCN(CC(=O)N3N=C(c4cc(O)c5ccccc5c4)CC3c3ccc(F)c(F)c3F)CC2)c1C,0.614913,-8.115
5,8,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2cc(O)c([N+](=O)[O-])c(OC)c2)o1,0.987951,-8.115
10,5,COc1cc(C)c(O)cc1C(C)n1nc(C)c2cc(C(=O)OCC(=O)N(C#N)Cc3ccc4c(c3)OCO4)sc21,0.558177,-8.114
2,2,Cc1ccc(Cn2nc(C)c3c(C=O)c(C(=O)OCc4cc(=O)oc5ccc6cccc(O)c6c45)sc32)cc1,0.598301,-8.114
5,9,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2cc(O)c([N+](=O)[O-])c(OC)c2OC)o1,0.629503,-8.114
8,8,COc1ccc2c(O)cc(C3=NN(C(=O)CN4CCN(c5ccc(O)c(O)c5C)CC4)C(c4cc(F)c(F)c(F)c4F)C3)cc2c1,0.554149,-8.114
9,1,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(c2cccc(OCc3cccc(OO)c3)c2)NC(=O)N1,0.558289,-8.113
8,10,COc1c(C)c(N2CCN(CC(=O)N3N=C(c4cc(OCI)c5ccccc5c4)CC3c3cc(F)c(F)c(F)c3F)CC2)cc(O)c1O,0.564112,-8.113
8,1,Cc1cccc(OO)c1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccccc2)CC1,0.568432,-8.113
4,3,Cc1c(NC(=O)c2cccc(N(CO)C(=O)C3Cc4cccc(O)c4O3)c2)c(=O)n(-c2cccc(F)c2)n1C,0.616137,-8.113
6,4,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCc4cc(OCS)c(O)c(O)c4C3)c2)nc1,0.555484,-8.113
4,1,Cc1c(NC(=O)c2cccc(NC(=O)C3Oc4ccccc4C3O)c2)c(=O)n(-c2ccccc2)n1C,0.909221,-8.113
8,10,CCc1c(C2=NN(C(=O)CN3CCN(c4cc(O)c(O)c(OC)c4C)CC3)C(c3cc(F)c(F)c(F)c3F)C2)cc2ccccc2c1O,0.579801,-8.112
4,3,Cc1c(NC(=O)c2cccc(NC(=O)C3Cc4cccc(O)c4O3)c2)c(=O)n(-c2cccc(F)c2)n1CC[SeH],0.565109,-8.112
10,2,Cc1ccc(Cn2nc(C)c3cc(C(=O)OCC(=O)N(CCCN)Cc4ccc5c(c4)OCO5)sc32)c(O)c1,0.627492,-8.112
3,5,Cc1cc(O)c2oc(C3(C)CCN(C(=O)c4c(C)nn(Cc5cccc(O)c5O)c4C)C(O)C3)nc2c1,0.688657,-8.112
9,5,COc1ccccc1COc1ccc(C#N)c(C2(C)NC(=O)N(C)C(C)=C2C(=O)Nc2cccc(C(F)(F)F)c2)c1,0.576494,-8.112
5,10,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)c(ON)c2)c1C)c1nnc(-c2cc(OC)c([N+](=O)[O-])c(OC)c2)o1,0.56481,-8.112
1,5,CCN(c1ccccc1C(=O)NCc1cc(F)c2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)ccc2c1,0.697372,-8.111
2,4,COc1cccc2ccc3oc(=O)c(O)c(C(C)OC(=O)c4cc5c(C)nn(Cc6ccc(C)cc6)c5s4)c3c12,0.614742,-8.111
8,5,Cc1c(O)cccc1N1CCN(CC(=O)N2N=C(c3cc(O)c4c(OO)cccc4c3)CC2c2ccc(F)c(F)c2)CC1,0.565529,-8.111
4,1,COc1ccc2c(c1)OC(C(=O)Nc1cccc(C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)c1)C2,0.592373,-8.111
9,4,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(C)(c2cccc(OCc3ccccc3O)c2)NC(=O)N1CC(N)N,0.566874,-8.11
9,1,CC1=C(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)C(c2cccc(OCc3ccccc3)c2)NC(=O)N1,0.936861,-8.11
2,3,COc1cccc2ccc3oc(=O)cc(C(C)OC(=O)c4cc5c(C)nn(Cc6ccc(C)cc6)c5s4)c3c12,0.982594,-8.11
3,5,CCC(c1cccc(O)c1O)n1nc(C)c(C(=O)N2CCC(c3nc4cc(C)cc(O)c4o3)CC2O)c1C,0.559326,-8.11
5,7,COc1cc(-c2nnc(C(COCO)OC(=O)C=Cc3c(C)nn(C(C#N)c4ccc(C)cc4)c3C)o2)ccc1[N+](=O)[O-],0.555006,-8.11
4,2,Cc1c(NC(=O)c2cccc(NC(=O)C3Cc4ccccc4O3)c2)c(=O)n(-c2cccc(F)c2)n1CC#[SH],0.566267,-8.109
4,5,COc1cccc2c1OC(C(=O)Nc1cccc(C(=O)Nc3c(C)n(CCBr)n(-c4cccc(F)c4O)c3=O)c1)C2,0.56245,-8.109
7,3,Cc1nn(-c2ccc(F)cc2O)c(C)c1CC(=O)N(C)NC(=O)c1oc2cccc(O)c2c1C,0.911153,-8.109
8,6,Cc1c(O)cccc1N1CCN(CC(=O)N2N=C(c3cc(O)c4ccccc4c3)CC2c2ccc(F)c(F)c2F)CC1OO,0.56849,-8.108
3,5,Cc1cc(O)c2oc(C3CCN(C(=O)c4c(C)nn(Cc5cc(OO)cc(O)c5O)c4C)C(O)C3)nc2c1,0.564196,-8.108
9,6,CCN1C(=O)NC(C)(c2cccc(OCc3cccc(C)c3OC)c2)C(C(=O)Nc2cccc(C(F)(F)F)c2)=C1C,0.890045,-8.108
5,8,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)c(O)c2)c1C)c1nnc(-c2ccc([N+](=O)[O-])c(OC)c2)o1,0.955814,-8.108
9,6,CCCCN1C(=O)NC(C)(c2cccc(OCc3ccccc3OC)c2)C(C(=O)Nc2cccc(C(F)(F)F)c2)=C1C,0.576038,-8.108
10,7,C=CC1Oc2ccc(CNC(=O)COC(=O)c3cc4c(C)nn(C(C)(C)c5cc(OC)c(C)cc5OC)c4s3)cc2O1,0.554658,-8.107
9,5,COc1ccccc1COc1cccc(C2(C)NC(=O)N(CC#N)C(C)=C2C(=O)Nc2cccc(C(F)(F)F)c2)c1,0.58136,-8.107
5,9,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2cc(OC)c([N+](=O)[O-])c(OCI)c2)o1,0.576819,-8.107
3,2,Cc1ccc2oc(C3CCN(C(=O)c4c(C)nn(Cc5cccc(O)c5O)c4C)CC3)nc2c1,0.989387,-8.107
6,2,Cc1ccc(N(O)C(=O)c2cccc(S(=O)(=O)N3CCc4cc(O)ccc4C3)c2)nc1,0.714277,-8.107
4,3,CCc1c(NC(=O)C2Cc3cccc(O)c3O2)cccc1C(=O)Nc1c(C)n(C)n(-c2cccc(F)c2)c1=O,0.601516,-8.106
5,8,COCOCC(CN)(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1C)c1nnc(-c2ccc([N+](=O)[O-])c(OC)c2)o1,0.580849,-8.106
10,7,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OC(C)C(=O)NCc4ccc5c(c4)OCO5)sc32)c(OC)cc1C,0.950893,-8.106
10,2,Cc1ccc(Cn2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)c(OCF)c1,0.611351,-8.106
2,8,C=CC(OCC)C(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(O)c3)c2s1)c1cc(=O)oc2ccc3cccc(OC)c3c12,0.564797,-8.106
8,8,Cc1c(N2CCN(C(C)C(=O)N3N=C(c4cc(O)c5ccccc5c4)CC3c3cc(F)c(F)c(F)c3F)CC2)ccc(O)c1O,0.943539,-8.106
9,3,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(C)(c2cccc(OC(C)c3ccccc3)c2)NC(=O)N1C,0.693171,-8.106
2,3,COc1cccc2c(O)cc3oc(=O)cc(COC(=O)c4cc5c(C)nn(Cc6ccc(C)cc6)c5s4)c3c12,0.919803,-8.105
4,7,COc1ccc(OC)c2c1CC(C(=O)Nc1cccc(C(=O)Nc3c(C)n(C)n(-c4cccc(F)c4O)c3=O)c1CO)O2,0.617806,-8.105
8,8,COc1cccc2cc(C3=NN(C(=O)CN4CCN(c5ccc(O)c(O)c5C)CC4)C(c4cc(F)c(F)c(F)c4F)C3)cc(O)c12,0.618512,-8.105
4,2,COc1ccc(F)cc1-n1c(=O)c(NC(=O)c2cccc(NC(=O)C3Cc4ccccc4O3)c2)c(C)n1C,0.6198,-8.105
10,2,Cc1ccc(C(CS)n2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)c(O)c1,0.555475,-8.105
4,2,Cc1c(NC(=O)c2cccc(NC(=O)C3Cc4ccccc4O3)c2)c(=O)n(-c2cccc(F)c2)n1CC#N,0.584,-8.104
8,7,Cc1c(O)cccc1N1CCN(C(CN)C(=O)N2N=C(c3cc(O)c4ccccc4c3)CC2c2cc(F)c(F)c(F)c2F)CC1,0.691953,-8.104
5,9,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(CO)cc2)c1C)c1nnc(-c2cc(O)c([N+](=O)[O-])c(OC)c2)o1,0.69373,-8.104
4,4,CCN(C(=O)c1cccc(NC(=O)C2Cc3cccc(O)c3O2)c1)c1c(C)n(C)n(-c2cccc(F)c2O)c1=O,0.630228,-8.104
4,1,Cc1c(NC(=O)c2cccc(NC(=O)C3Cc4ccccc4O3)c2)c(=O)n(-c2ccccc2O)n1C,0.942096,-8.104
8,5,COc1cccc2c(O)cc(C3=NN(C(=O)CN4CCN(c5cccc(O)c5C)CC4)C(c4ccc(F)c(F)c4)C3)cc12,0.600293,-8.103
10,7,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OCC(=O)NCc4cc(ON)c5c(c4)OCO5)sc32)c(OC)cc1C,0.554862,-8.103
4,10,CCn1c(C)c(N(C)C(=O)c2ccc(CI)c(NC(=O)C3Cc4c(OC)ccc(OC)c4O3)c2)c(=O)n1-c1ccc(F)c(F)c1O,0.561752,-8.103
5,5,COc1cc(-c2nnc(C(OC(=O)C=Cc3c(C)nn(Cc4ccc(C)cc4)c3C)C(O)C=O)o2)ccc1[N+](=O)[O-],0.607966,-8.103
8,9,Cc1c(N2CCN(CC(=O)N3N=C(c4cc(O)c5ccccc5c4)CC3c3cc(F)c(F)c(F)c3F)CC2)cc(OCS)c(O)c1O,0.561879,-8.103
8,5,Cc1c(O)cccc1N1CCN(CC(=O)N2N=C(c3cc(O)c4ccc(F)cc4c3)CC2c2ccc(F)c(F)c2)CC1,0.841441,-8.103
10,6,COc1cc(C(C)n2nc(C)c3cc(C(=O)OC(CC(C)O)C(=O)NCc4ccc5c(c4)OCO5)sc32)c(OC)cc1C,0.613067,-8.103
5,8,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)c(OC)c2)c1C)c1nnc(-c2ccc([N+](=O)[O-])c(OC)c2)o1,0.605347,-8.103
2,3,COc1cccc2ccc3oc(=O)cc(COC(=O)c4cc5c(C)nn(Cc6ccc(CF)cc6)c5s4)c3c12,0.92631,-8.103
3,6,COC1CC(c2nc3cc(C)cc(O)c3o2)C(F)CN1C(=O)c1c(C)nn(Cc2cccc(O)c2O)c1C,0.876634,-8.103
10,8,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OCC(=O)N(Cc4cc5c(cc4O)OCO5)CC(C)C)sc32)c(OC)cc1C,0.558775,-8.103
10,9,C=CC1Oc2cc(CNC(=O)COC(=O)c3cc4c(C)nn(C(C)(C)c5cc(OC)c(C)cc5OC)c4s3)c(OC)cc2O1,0.574004,-8.102
2,4,COc1cccc2c(F)cc3oc(=O)cc(C(C)OC(=O)c4cc5c(C)nn(Cc6ccc(C)cc6)c5s4)c3c12,0.608549,-8.101
6,4,CCN(C(=O)c1cccc(S(=O)(=O)N2CCc3cc(O)c(O)c(O)c3C2)c1)c1ccc(C)cn1,0.588037,-8.101
2,2,Cc1ccc(Cn2nc(C)c3cc(C(=O)OC(C#N)c4cc(=O)oc5ccc6cccc(O)c6c45)sc32)cc1,0.564027,-8.101
10,3,Cc1cc(OC#N)c(Cn2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)cc1O,0.582322,-8.101
10,3,Cc1cc(O)c(Cn2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)cc1OCBr,0.573906,-8.101
6,6,COc1cc2c(c(O)c1OC)C(CN)N(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)CC2,0.575907,-8.1
1,2,O=C(NCc1cc2c(cc1C#[SH])OCO2)c1ccccc1NS(=O)(=O)c1ccc2cc(O)ccc2c1,0.557648,-8.1
8,4,Cc1c(O)cccc1N1CCN(CC(=O)N2N=C(c3cc4ccccc4c(O)c3CO)CC2c2ccc(F)cc2)CC1,0.608069,-8.1
8,9,Cc1c(N2CCN(CC(=O)N3N=C(c4cc(OCCO)c5ccccc5c4)CC3c3cc(F)c(F)c(F)c3F)CC2)cc(O)c(O)c1O,0.645193,-8.1
7,3,Cc1nn(-c2ccc(F)cc2O)c(CCBr)c1CC(=O)NNC(=O)c1oc2cccc(O)c2c1C,0.554931,-8.1
5,8,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(CO)cc2)c1C)c1nnc(-c2ccc([N+](=O)[O-])c(OC)c2)o1,0.6971,-8.099
10,2,Cc1cc(O)c(Cn2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)c(O)c1,0.766025,-8.099
7,5,COc1cc(F)ccc1-n1nc(C)c(CC(=O)NNC(=O)c2oc3ccc(O)c(OC)c3c2C)c1C,0.966081,-8.099
9,1,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2ON)C(c2cccc(OCc3ccccc3)c2)NC(=O)N1,0.568137,-8.099
10,8,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OC(CN)C(=O)NCc4cc5c(cc4O)OCO5)sc32)c(OC)cc1C,0.589182,-8.099
10,4,COc1cc(C)c(O)cc1Cn1nc(C)c2cc(C(=O)OCC(=O)NCc3ccc4c(c3)OC(CS)O4)sc21,0.559697,-8.099
2,9,COc1cc(Cn2nc(C)c3cc(C(=O)OC(COC(C)C)c4cc(=O)oc5ccc6cccc(OC)c6c45)sc32)ccc1C,0.778128,-8.098
7,4,C=COc1cccc2oc(C(=O)NNC(=O)Cc3c(C)nn(-c4ccc(F)cc4OC)c3C)c(C)c12,0.579342,-8.098
4,9,CCn1c(C)c(N(C)C(=O)c2cccc(NC(=O)C3Cc4c(OC)ccc(OC)c4O3)c2)c(=O)n1-c1c(O)ccc(F)c1O,0.799984,-8.098
10,5,COc1cc(C)c(O)cc1C(C)n1nc(C)c2c(C)c(C(=O)OCC(=O)NCc3ccc4c(c3)OCO4)sc21,0.732853,-8.098
8,10,COc1c(C)c(N2CCN(CC(=O)N3N=C(c4cc(O)c5cccc(ON)c5c4)CC3c3cc(F)c(F)c(F)c3F)CC2)cc(O)c1O,0.55597,-8.097
1,10,COc1cc(OC)c2cc(S(=O)(=O)N(c3cccc(C)c3C(=O)NC(C)c3ccc4c(c3)OC(CF)O4)C(C)C)ccc2c1,0.578484,-8.097
6,1,Cc1cnc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc4C3)c2)cc1O,0.873767,-8.097
4,8,CCn1c(C)c(NC(=O)c2cccc(NC(=O)C3Cc4c(OC)ccc(OC)c4O3)c2)c(=O)n1-c1c(O)ccc(F)c1O,0.961418,-8.097
10,2,Cc1ccc(Cn2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)c(OCCl)c1,0.573848,-8.097
8,4,COc1cc(C2=NN(C(=O)CN3CCN(c4cccc(O)c4C)CC3)C(c3ccc(F)cc3)C2)cc2ccccc12,0.927986,-8.097
10,8,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OCC(=O)NCc4c(O)cc5c(c4C)OCO5)sc32)c(OC)cc1C,0.911319,-8.097
10,2,Cc1ccc(Cn2nc(C)c3cc(C(=O)OC(CCC=O)C(=O)NCc4ccc5c(c4)OCO5)sc32)c(O)c1,0.59379,-8.096
8,7,COc1cccc(N2CCN(CC(=O)N3N=C(c4cc(O)c5ccccc5c4)CC3c3cc(F)c(F)c(F)c3F)CC2)c1C,0.836091,-8.096
9,2,CCCCN1C(=O)NC(c2cccc(OCc3ccccc3)c2)C(C(=O)Nc2cccc(C(F)(F)F)c2)=C1C,0.629733,-8.096
10,4,COc1cc(C)c(O)cc1Cn1nc(C)c2cc(C(=O)OCC(=O)NCc3ccc4c(c3C)OCO4)sc21,0.866699,-8.096
10,6,COc1cc(C(C)n2nc(C)c3cc(C(=O)OC(CN)C(=O)NCc4ccc5c(c4)OCO5)sc32)c(OC)cc1C,0.60947,-8.096
6,4,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCc4cc(O)c(OCI)c(O)c4C3)c2)nc1,0.574456,-8.096
7,3,Cc1nn(-c2ccc(F)cc2OCO)c(C)c1CC(=O)NNC(=O)c1oc2cccc(O)c2c1C,0.606574,-8.096
4,4,COc1cc(O)c2c(c1)CC(C(=O)Nc1cccc(C(=O)Nc3c(C)n(C)n(-c4cccc(F)c4O)c3=O)c1)O2,0.57283,-8.095
10,3,Cc1cc(O)c(C(C[SeH])n2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)cc1O,0.570678,-8.095
8,1,COc1ccc(C)c(N2CCN(CC(=O)N3N=C(c4ccc5ccccc5c4)CC3c3ccccc3)CC2)c1,0.601559,-8.095
9,1,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(c2ccc(OO)c(OCc3ccccc3)c2)NC(=O)N1,0.555139,-8.094
4,4,COc1c(NC(=O)C2Cc3cccc(O)c3O2)cccc1C(=O)Nc1c(C)n(C)n(-c2cccc(F)c2O)c1=O,0.574059,-8.094
4,6,CCc1c(NC(=O)c2cccc(NC(=O)C3Cc4c(O)ccc(OC)c4O3)c2)c(=O)n(-c2cccc(F)c2O)n1C,0.908542,-8.094
5,4,COc1cc(-c2nnc(C(C)OC(=O)C(C)=Cc3c(C)nn(Cc4ccc(C)cc4)c3C)o2)ccc1[N+](=O)[O-],0.956332,-8.093
5,8,COCOCC(OC(=O)C=Cc1c(C)nn(Cc2ccc(C)cc2)c1CO)c1nnc(-c2ccc([N+](=O)[O-])c(OC)c2)o1,0.761494,-8.093
9,8,CCN1C(=O)NC(C)(c2cccc(OCc3ccc(OCC=O)cc3OC)c2)C(C(=O)Nc2cc(C(F)(F)F)ccc2C)=C1C,0.608276,-8.093
8,1,COc1ccccc1C1CC(c2ccc3ccccc3c2)=NN1C(=O)CN1CCN(c2ccccc2C)CC1,0.615655,-8.093
4,2,CON(C(=O)c1cccc(NC(=O)C2Cc3ccccc3O2)c1)c1c(C)n(C)n(-c2cccc(F)c2)c1=O,0.596521,-8.093
3,2,COc1ccccc1Cn1nc(C)c(C(=O)N2CCC(c3nc4cc(C)ccc4o3)CC2)c1C,0.855558,-8.093
10,1,Cc1ccc(Cn2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)cc1O,0.922577,-8.092
10,4,CCOc1cc(C)c(O)cc1Cn1nc(C)c2cc(C(=O)OCC(=O)NCc3ccc4c(c3)OCO4)sc21,0.930187,-8.092
3,5,Cc1cc(O)c2oc(C3CCN(C(=O)c4c(C)nn(Cc5cccc(OCN)c5O)c4C)C(O)C3)nc2c1,0.64304,-8.092
4,5,COc1cccc2c1OC(C(=O)Nc1ccc(C)c(C(=O)Nc3c(C)n(C)n(-c4cccc(F)c4O)c3=O)c1)C2,0.699784,-8.092
