Run,Iteration,SMILES,Deep Frag Score,VINA
9,8,CCc1c(C2(O)NC(=O)c3ccc(F)c(F)c3N2F)c(C)nn1Cc1cc(F)c(F)c2ccc(O)cc12,0.876424,-9.647
10,1,Cc1[nH]c2ccc(C(=O)N3C4CC(C)C3CC(O)(Cc3ccc(F)cc3F)C4)cc2c1C,0.735354,-9.645
4,2,O=C(CN1CCN(c2ccccc2CF)CC1)N1N=C(c2ccc3c(O)cccc3c2)CC1c1ccccc1,0.876855,-9.643
8,2,CC(O)C(C(=O)N1CCc2cc(O)ccc2C1)N1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,0.573082,-9.643
5,4,Cc1cc(C(C)(CO)N2C(=O)N(C)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.607816,-9.642
5,2,Cc1cc(CN2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c1OCC(O)C(O)O2,0.83086,-9.642
5,5,CCN1C(=O)N(C(C)c2cc(C)c3c(c2)OCC(O)CO3)C(=O)C12CCC(N)c1ccccc12,0.714722,-9.642
7,2,COC1CN(Cc2nc3sc4c(c3c(=O)[nH]2)C(O)CCC4)CCN1S(=O)(=O)c1ccc2c(c1)CCCC2,0.630348,-9.642
9,1,Cc1nn(C(F)c2cccc3ccccc23)c(C)c1C1NC(=O)c2ccccc2N1,0.823006,-9.642
8,1,O=CC1CN(CC(=O)N2CCc3ccccc3C2)CCN1S(=O)(=O)c1ccc2c(c1)CCCC2,0.648485,-9.64
3,5,CN(C)C1CN(C2CCN(C(=O)c3cccc(C(F)(F)F)c3)C(O)C2C#N)c2ccc(F)cc21,0.557189,-9.639
10,4,Cc1[nH]c2ccc(C(=O)N3C4CCC3(OC(C)C)CC(O)(Cc3cc(F)c(F)c(F)c3F)C4)cc2c1C,0.599431,-9.638
9,1,Cc1nn(Cc2c(F)ccc3ccccc23)c(C)c1C1NC(=O)c2ccccc2N1,0.786118,-9.638
4,5,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3cc(O)c4c(O)cccc4c3)CC2c2ccccc2F)CC1,0.965188,-9.636
10,5,COC1(Cc2cc(F)c(F)c(F)c2F)CC2CCC(O)(C1O)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.935349,-9.635
4,5,Cc1cc(O)c(O)cc1N1CCN(C(CCS)C(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2F)CC1,0.568702,-9.634
9,3,Cc1nn(Cc2c(O)c(F)cc3ccccc23)c(C)c1C1NC(=O)c2ccc(F)cc2N1,0.77506,-9.633
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)C(F)C2c2ccccc2F)C(O)C1,0.589852,-9.632
10,1,Cc1[nH]c2ccc(C(=O)N3C4CCC3CC(O)(C(C)c3ccc(F)cc3F)C4)cc2c1C,0.732521,-9.632
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(OC(C)O)cccc4c3)C(F)C2c2ccccc2F)CC1,0.567386,-9.631
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3cc(C=O)c4c(O)cccc4c3)C(F)C2c2ccccc2F)CC1,0.579037,-9.631
2,3,CC(=C1CCn2c1nc1cc(C(F)(F)F)ccc1c2=O)c1ccc(-c2ccc(O)c([N+](=O)[O-])c2O)o1,0.751994,-9.63
9,9,CCc1c(C2(OC)NC(=O)c3ccc(F)c(F)c3N2F)c(C)nn1Cc1cc(F)c(F)c2cccc(C)c12,0.93037,-9.627
9,8,CCc1c(C2(O)NC(=O)c3ccc(F)c(F)c3N2F)c(C)nn1Cc1cc(F)c(F)c2cc(F)ccc12,0.727071,-9.627
6,6,COc1cc(NC(=O)C(C)N2c3ccc(F)c4c(F)c(F)cc(c34)S2(=O)=O)ccc1C(F)(F)F,0.817117,-9.625
4,1,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4cccc(C)c4c3)CC2c2ccccc2)CC1,0.586972,-9.625
7,4,COC1CCCc2sc3nc(CN4CCN(S(=O)(=O)c5cc6c(cc5O)C(O)CCC6)CC4)[nH]c(=O)c3c21,0.733774,-9.623
4,4,Cc1cc(O)c(O)cc1N1CCN(C(C#N)C(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2)CC1,0.565058,-9.623
4,1,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccccc2)C(CC(C)N)C1,0.590537,-9.623
5,6,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CC(C=O)Cc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.624224,-9.623
6,4,COc1cc(NC(=O)CN2c3cc(F)cc4c(F)ccc(c34)S2(=O)=O)ccc1C(F)(F)F,0.785607,-9.621
10,3,Cc1[nH]c2ccc(C(=O)N3C4CC(ON)C3CC(O)(Cc3cc(F)c(F)c(F)c3F)C4)cc2c1C,0.558676,-9.62
7,2,O=c1[nH]c(CN2CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)C(F)C2)nc2sc3c(c12)C(O)CCC3,0.6812,-9.619
9,10,CCc1c(C2(OC)NC(=O)c3ccc(F)c(F)c3N2F)c(CCF)nn1C(C)c1cc(F)c(F)c2ccccc12,0.559182,-9.619
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)C(F)C2c2c(F)cccc2F)CC1,0.766684,-9.618
9,5,CCc1nn(Cc2cc(F)c(F)c3ccccc23)c(C)c1C1(O)NC(=O)c2ccc(F)cc2N1,0.849779,-9.618
9,9,COC1(c2c(C)nn(Cc3cc(F)c(F)c4ccccc34)c2C(C)C)NC(=O)c2ccc(F)c(F)c2N1F,0.943857,-9.618
9,2,Cc1nn(Cc2cc(F)cc3ccccc23)c(C)c1C1NC(=O)c2c(O)cccc2N1,0.991999,-9.618
5,7,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccc(F)cc43)C2=O)cc2c1OC(C)C(O)CO2,0.891546,-9.617
4,2,Cc1ccc(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2)CC1,0.972615,-9.617
4,8,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)C(F)C2(O)c2cccc(F)c2F)CC1,0.736231,-9.617
4,1,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4ccc(F)cc4c3)CC2c2ccccc2)CC1,0.898155,-9.616
9,8,CCc1c(C2(O)NC(=O)c3ccc(F)c(F)c3N2F)c(C)nn1C(CS)c1cc(F)c(F)c2ccccc12,0.548177,-9.615
5,2,Cc1cc(CN2C(=O)NC3(CCCc4ccc(F)cc43)C2=O)cc2c1OCC(O)CO2,0.666792,-9.615
5,1,Cc1c(CN2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c(c1C)OCCCO2,0.75679,-9.614
9,7,Cc1nn(Cc2cc(F)c(F)c3ccccc23)c(C(C)C=O)c1C1(O)NC(=O)c2ccc(F)c(F)c2N1,0.569811,-9.614
9,9,COC1(c2c(C)nn(Cc3cc(F)c(F)c4ccccc34)c2C(C)CF)NC(=O)c2ccc(F)c(F)c2N1F,0.549543,-9.614
4,9,Cc1cc(O)c(O)c(O)c1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)C(F)C2c2cccc(F)c2F)CC1ON,0.567713,-9.613
9,3,Cc1nn(Cc2cc(F)cc3ccccc23)c(C)c1C1Nc2cc(F)ccc2C(=O)N1CCN,0.562163,-9.613
4,2,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)CC2c2ccccc2)CC1,0.911995,-9.613
4,1,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2cccc(F)c2)CC1,0.981714,-9.611
5,10,CCC(c1cc2c(c(C(F)F)c1)OCC(O)(OC)CO2)N1C(=O)N(C(C)C)C2(CCCc3ccc(F)cc32)C1=O,0.594784,-9.611
5,3,Cc1cc(C(C)N2C(=O)N(C=O)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.602717,-9.61
9,3,Cc1nn(Cc2cc(F)cc3ccccc23)c(C)c1C1NC(=O)c2ccc(F)cc2N1O,0.682655,-9.609
4,7,Cc1cc(O)c(O)cc1N1CCN(C(C)C(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)C(F)C2c2ccccc2F)CC1,0.957261,-9.609
5,2,Cc1cc(CN2C(=O)NC3(C2=O)c2ccccc2CCC3C)cc2c1OCC(O)CO2,0.722632,-9.609
9,2,Cc1nn(C(F)c2cc(F)cc3ccccc23)c(C)c1C1NC(=O)c2ccccc2N1,0.718368,-9.609
1,2,CCN1CCc2nc(N(C=O)C(=O)C3CCN(C(=O)c4cc(F)cc5ccccc45)CC3)sc2C1,0.592832,-9.608
4,8,COC1CN(CC(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)C(F)C2c2cccc(F)c2F)CCN1c1cc(O)c(O)cc1C,0.61315,-9.608
9,5,Cc1nn(Cc2cc(F)c(F)c3ccccc23)c(C)c1C1(O)NC(=O)c2ccc(F)cc2N1O,0.702913,-9.608
4,2,Cc1ccccc1N1CCN(C(CCCO)C(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2)CC1,0.638392,-9.608
5,3,Cc1c(C=O)c(C(C)N2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.561772,-9.608
4,5,Cc1cc(O)c(O)cc1N1CCN(C(CCCO)C(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2F)CC1,0.554856,-9.607
5,2,Cc1cc(C(c2ccccc2F)N2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.564082,-9.607
10,1,Cc1[nH]c2ccc(C(=O)N3C4CCC3C(F)C(O)(Cc3ccc(F)cc3F)C4)cc2c1C,0.568801,-9.607
9,9,CCc1c(C2(OC)NC(=O)c3c(CBr)cc(F)c(F)c3N2F)c(C)nn1Cc1cc(F)c(F)c2ccccc12,0.563341,-9.607
9,3,Cc1nn(C(O)c2cc(F)cc3ccccc23)c(C)c1C1NC(=O)c2ccc(F)cc2N1,0.699262,-9.606
9,7,CCc1c(C2(O)NC(=O)c3cc(F)c(F)c(F)c3N2)c(C)nn1Cc1cc(F)c(F)c2ccccc12,0.820122,-9.606
8,5,C=CC(C(=O)N1CCc2cc(O)c(OC)c(O)c2C1)N1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,0.551823,-9.605
6,4,COc1cc(NC(=O)CN2c3ccc(F)c4c(F)ccc(c34)S2(=O)=O)ccc1C(F)(F)F,0.630418,-9.603
4,3,Cc1ccc(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)C(F)C2c2ccccc2)CC1,0.634293,-9.603
3,2,NCC(=O)C1(O)CC(N2CCc3cc(F)ccc32)CCN1C(=O)c1cccc(C(F)(F)F)c1,0.568491,-9.602
9,9,CCc1c(C2(OC)NC(=O)c3ccc(F)c(F)c3N2F)c(C)nn1C(C#N)c1cc(F)c(F)c2ccccc12,0.57345,-9.601
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)C(F)C2c2ccccc2F)C(N)C1,0.669673,-9.6
9,2,Cc1nn(Cc2cc(F)cc3cccc(O)c23)c(C)c1C1NC(=O)c2ccccc2N1,0.796735,-9.599
10,4,Cc1[nH]c2ccc(C(=O)N3C4CCC3(O)CC(O)(Cc3c(O)c(F)c(F)c(F)c3F)C4)cc2c1C,0.705279,-9.599
6,2,Cc1c(NC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)ccc(C(F)(F)F)c1O,0.94307,-9.597
8,5,COc1c(O)cc2c(c1O)CN(C(=O)CN1CCN(S(=O)(=O)c3cc(C)c4c(c3)CCCC4)CC1)CC2,0.556016,-9.597
5,3,CCC1Oc2c(C)cc(C(C)N3C(=O)NC4(CCCc5ccccc54)C3=O)cc2OCC1O,0.586703,-9.596
5,2,Cc1cc(CN2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c1OC(O)C(O)CO2,0.549604,-9.596
5,8,CCC(c1cc(C)c2c(c1)OCC(O)CO2)N1C(=O)N(C(C)C)C2(CCCc3c(N)cc(F)cc32)C1=O,0.643969,-9.595
8,2,CCCC1CN(S(=O)(=O)c2ccc3c(c2)CCCC3)CCN1CC(=O)N1CCc2cc(O)ccc2C1,0.61767,-9.593
8,4,COc1cc2c(cc1O)CCN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)C(O)C1)C2,0.700336,-9.593
3,3,NC1CN(C2CC(O)N(C(=O)c3cccc(C(F)(F)F)c3)CC2C=O)c2ccc(F)cc21,0.553767,-9.592
4,9,Cc1cc(O)c(O)c(O)c1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)C(F)C2c2c(F)ccc(F)c2F)CC1,0.786724,-9.592
4,10,Cc1cc(O)c(O)c(O)c1N1CCN(C(C=O)C(=O)N2N=C(c3ccc4c(O)c(O)c(O)cc4c3)C(F)C2c2cccc(F)c2F)CC1,0.604483,-9.592
5,3,COCc1cc(C(C)N2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.596528,-9.591
9,1,Cc1nn(Cc2cccc3ccc(F)cc23)c(C)c1C1NC(=O)c2ccccc2N1,0.965964,-9.59
4,3,Cc1ccc(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)c(OO)ccc4c3)CC2c2ccccc2)CC1,0.574187,-9.59
9,2,Cc1nn(Cc2cc(F)cc3ccccc23)c(C)c1C1(C)NC(=O)c2ccccc2N1,0.577147,-9.589
5,2,Cc1cc(CN2C(=O)NC3(CCCc4ccccc43)C2=O)c(O)c2c1OCC(O)CO2,0.912818,-9.589
4,1,CCCCC(C(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccccc1)N1CCN(c2ccccc2C)CC1,0.632195,-9.588
5,6,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4c(F)cccc43)C2=O)cc2c1OCC(O)CO2,0.949896,-9.587
4,5,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2cccc(F)c2F)CC1,0.980575,-9.586
9,7,Cc1nn(Cc2cc(F)c(F)c3ccccc23)c(CCF)c1C1(O)NC(=O)c2ccc(F)c(F)c2N1,0.865728,-9.586
9,8,CCc1c(C2(O)NC(=O)c3ccc(F)c(F)c3N2F)c(CCN)nn1Cc1cc(F)c(F)c2ccccc12,0.544846,-9.586
9,2,COc1cccc2c1NC(c1c(C)nn(Cc3cc(F)cc4ccccc34)c1C)NC2=O,0.547899,-9.586
5,3,C=CC1Oc2cc(C(C)N3C(=O)NC4(CCCc5ccccc54)C3=O)cc(C)c2OCC1O,0.550838,-9.586
4,9,Cc1cc(O)c(O)c(O)c1N1CCN(C(O)C(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)C(F)C2c2cccc(F)c2F)CC1,0.811722,-9.585
6,5,COc1cc(NC(=O)C(C)N2c3cccc4c(F)ccc(c34)S2(=O)=O)c(C)cc1C(F)(F)F,0.994321,-9.585
5,5,CCN1C(=O)N(C(C)c2cc(C)c3c(c2)OCC(O)C(C=O)O3)C(=O)C12CCCc1ccccc12,0.591244,-9.585
7,1,O=c1[nH]c(CN2CCN(S(=O)(=O)c3ccc4c(c3)CCCC4O)CC2)nc2sc3c(c12)CCCC3,0.969186,-9.585
9,4,Cc1nn(Cc2cc(F)cc3ccc(O)cc23)c(C)c1C1(O)NC(=O)c2ccc(F)cc2N1,0.969746,-9.585
10,5,COC1(C(F)c2cc(F)c(F)c(F)c2F)CC2CCC(O)(C1)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.674481,-9.585
4,7,Cc1cc(O)c(O)cc1N1CCN(C(CO)C(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)C(F)C2c2ccccc2F)CC1,0.637735,-9.583
4,1,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccccc2)C(CN(C)C)C1,0.573998,-9.582
5,6,Cc1cc(C(C)N2C(=O)N(C(C)CCBr)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.560779,-9.581
9,7,CCc1c(C2(O)NC(=O)c3c(C)cc(F)c(F)c3N2)c(C)nn1Cc1cc(F)c(F)c2ccccc12,0.918489,-9.581
8,1,CCC1CN(S(=O)(=O)c2ccc3c(c2)CCCC3)CCN1CC(=O)N1CCc2ccccc2C1,0.610203,-9.58
9,1,Cc1nn(Cc2ccc(O)c3ccccc23)c(C)c1C1NC(=O)c2ccccc2N1,0.904809,-9.58
5,5,CCc1c(C(C)N2C(=O)N(CC)C3(CCCc4ccccc43)C2=O)cc2c(c1C)OCC(O)CO2,0.597628,-9.579
5,1,Cc1c(O)c(CN2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c1OCCCO2,0.947744,-9.579
4,8,Cc1c(N2CCN(CC(=O)N3N=C(c4ccc5c(O)cc(O)cc5c4)C(F)C3c3cccc(F)c3F)CC2)cc(O)c(O)c1F,0.830538,-9.578
4,1,CCC1CN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccccc2)CCN1c1ccccc1C,0.552648,-9.578
4,2,Cc1ccccc1N1CCN(C(C#N)C(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2)CC1,0.552435,-9.576
5,4,Cc1cc(C(C)(C)N2C(=O)N(C)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.881964,-9.575
5,3,Cc1cc(C(C)N2C(=O)NC3(CCCc4cccc(O)c43)C2=O)cc2c1OCC(O)CO2,0.908301,-9.575
5,2,Cc1cc(CN2C(=O)NC3(CCCc4cc(F)ccc43)C2=O)cc2c1OCC(O)CO2,0.55273,-9.574
5,7,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccc(F)cc43)C2=O)cc2c1OCC(C)(O)CO2,0.677259,-9.574
2,2,CC(=C1CCn2c1nc1cc(C(F)(F)F)ccc1c2=O)c1ccc(-c2cccc([N+](=O)[O-])c2O)o1,0.831185,-9.573
9,9,COC1(c2c(C)nn(Cc3cc(F)c(F)c4ccccc34)c2C(C)CN)NC(=O)c2ccc(F)c(F)c2N1F,0.561522,-9.573
5,3,Cc1cc(C(C)N2C(=O)NC3(CCCc4cc(N)ccc43)C2=O)cc2c1OCC(O)CO2,0.603476,-9.573
9,9,CCc1c(C2(OC)NC(=O)c3ccc(F)c(F)c3N2F)c(C)nn1Cc1cc(F)c(F)c2cccc(ON)c12,0.545498,-9.572
9,5,Cc1nn(C(CBr)c2cc(F)c(F)c3ccccc23)c(C)c1C1(O)NC(=O)c2ccc(F)cc2N1,0.565426,-9.572
3,3,NC1c2cc(F)ccc2N(C2CCN(C(=O)c3cccc(C(F)(F)F)c3)C(O)C2)C1O,0.678828,-9.572
4,8,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)C(F)C2c2cccc(F)c2F)C(CN)C1,0.614359,-9.571
5,7,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccc(F)cc43)C2=O)cc2c1OCC(OCF)CO2,0.573811,-9.571
9,7,CCc1c(C2(O)NC(=O)c3ccc(F)c(F)c3N2)c(CC=O)nn1Cc1cc(F)c(F)c2ccccc12,0.58951,-9.569
4,8,Cc1cc(O)c(O)cc1N1CCN(C(CN)C(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3)C(F)C2c2cccc(F)c2F)CC1,0.601298,-9.568
5,4,Cc1cc(C(C)N2C(=O)N(C)C3(CCCc4c(OO)cccc43)C2=O)cc2c1OCC(O)CO2,0.559647,-9.568
9,8,CCc1c(C2(O)NC(=O)c3c(C)cc(F)c(F)c3N2F)c(C)nn1Cc1cc(F)c(F)c2ccccc12,0.82559,-9.568
9,6,Cc1nn(Cc2cc(F)c(F)c3ccccc23)c(CCI)c1C1(O)NC(=O)c2ccc(F)c(F)c2N1,0.563975,-9.568
5,1,Cc1cc(CN2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c1OCC(F)CO2,0.726083,-9.568
10,7,CCOC1(Cc2cc(F)c(F)c(F)c2F)CC2(O)CCC(O)(C1F)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.563503,-9.567
9,5,Cc1nn(Cc2cc(F)c(F)c3ccccc23)c(C)c1C1(O)NC(=O)c2ccc(F)cc2N1C,0.867499,-9.567
4,5,Cc1cc(O)c(O)cc1N1CCN(C(CO)C(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2F)CC1,0.644767,-9.567
4,2,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2O)CC1,0.766994,-9.567
9,4,COc1ccc2cc(F)cc(Cn3nc(C)c(C4(O)NC(=O)c5ccc(F)cc5N4)c3C)c2c1,0.572277,-9.565
7,4,COC1CCCc2sc3nc(CN4CCN(S(=O)(=O)c5ccc6c(c5)CCCC6(C)O)CC4)[nH]c(=O)c3c21,0.551884,-9.565
10,3,Cc1[nH]c2ccc(C(=O)N3C4CCC3C(OO)C(O)(Cc3cc(F)c(F)c(F)c3F)C4)cc2c1C,0.573326,-9.565
4,5,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2F)C(C)C1,0.896599,-9.564
5,5,CCN1C(=O)N(C(C)c2cc(C)c3c(c2)OCC(OC=O)CO3)C(=O)C12CCCc1ccccc12,0.592538,-9.564
10,4,Cc1[nH]c2ccc(C(=O)N3C4CCC3(OC=O)CC(O)(Cc3cc(F)c(F)c(F)c3F)C4)cc2c1C,0.616273,-9.564
4,5,Cc1cc(O)c(O)cc1N1CCN(C(CCO)C(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2F)CC1,0.605945,-9.562
4,10,COC1CN(CC(=O)N2N=C(c3ccc4c(O)c(O)c(O)cc4c3)C(F)C2c2cccc(F)c2F)CCN1c1c(C)cc(O)c(O)c1O,0.665556,-9.562
9,10,CCc1c(C2(OC)NC(=O)c3c(C)cc(F)c(F)c3N2F)c(C)nn1C(C)c1cc(F)c(F)c2ccccc12,0.838331,-9.56
4,3,Cc1ccc(O)cc1N1CCN(CC(=O)N2N=C(c3cc(F)c4c(O)cccc4c3)CC2c2ccccc2)CC1,0.587089,-9.559
7,2,NC1CCCc2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(O)CCC6)CC3)ccc21,0.558308,-9.559
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)C(F)C2c2cccc(F)c2F)CC1,0.984194,-9.559
10,5,COC1(Cc2cc(F)c(F)c(F)c2F)CC2CCC(O)(C1)N2C(=O)c1cc2c(C)c(C)[nH]c2cc1O,0.833553,-9.559
5,2,Cc1ccccc1C(c1cc(C)c2c(c1)OCC(O)CO2)N1C(=O)NC2(CCCc3ccccc32)C1=O,0.5756,-9.558
7,1,NOC1CCCc2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)CCCC6)CC3)ccc21,0.560713,-9.558
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)C(F)C2(C)c2ccccc2F)CC1,0.918062,-9.556
6,5,COc1cc(NC(=O)C(C)(CO)N2c3cccc4c(F)ccc(c34)S2(=O)=O)ccc1C(F)(F)F,0.607273,-9.555
9,1,Cc1nn(Cc2cccc3ccccc23)c(C)c1C1NC(=O)c2ccc(F)cc2N1,0.934629,-9.555
4,2,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3cc4cccc(O)c4cc3O)CC2c2ccccc2)CC1,0.837397,-9.554
4,1,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccccc2O)CC1,0.968518,-9.553
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(OC(O)CN)cccc4c3)C(F)C2c2ccccc2F)CC1,0.565229,-9.552
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(OCO)cccc4c3)C(F)C2c2ccccc2F)CC1,0.588562,-9.552
10,3,Cc1[nH]c2ccc(C(=O)N3C4CCC3CC(O)(Cc3c(O)c(F)c(F)c(F)c3F)C4)cc2c1C,0.615173,-9.551
5,4,Cc1c(O)c(C(C)N2C(=O)N(C)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.662711,-9.551
5,4,Cc1cc(C(C)(O)N2C(=O)N(C)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.584526,-9.551
9,3,Cc1nn(Cc2cc(F)cc3ccccc23)c(C)c1C1NC(=O)c2cc(ON)c(F)cc2N1,0.548602,-9.55
6,2,O=C(CN1c2cccc3cccc(c23)S1(=O)=O)Nc1ccc(C(F)(F)F)c(O)c1CS,0.54637,-9.55
9,9,CCc1c(C2(OC)NC(=O)c3ccc(F)c(F)c3N2F)c(C)nn1Cc1c(F)c(F)c(F)c2ccccc12,0.897878,-9.549
5,1,Cc1cc(CN2C(=O)N(CF)C3(CCCc4ccccc43)C2=O)cc2c1OCCCO2,0.570026,-9.549
7,1,O=c1[nH]c(CN2CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)C(O)C2)nc2sc3c(c12)CCCC3,0.98184,-9.549
5,7,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccc(F)cc43)C2=O)c(F)c2c1OCC(O)CO2,0.573966,-9.549
4,6,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)C(F)C2c2ccccc2F)CC1O,0.928071,-9.548
5,3,C=CC1(O)COc2cc(C(C)N3C(=O)NC4(CCCc5ccccc54)C3=O)cc(C)c2OC1,0.57127,-9.548
4,4,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(OCCN)cccc4c3)CC2c2ccccc2)CC1,0.635808,-9.547
4,1,COc1ccc2ccc(C3=NN(C(=O)CN4CCN(c5ccccc5C)CC4)C(c4ccccc4)C3)cc2c1,0.594272,-9.547
9,7,CCCc1c(C2(O)NC(=O)c3ccc(F)c(F)c3N2)c(C)nn1Cc1cc(F)c(F)c2ccccc12,0.832136,-9.547
10,2,Cc1c(CCBr)[nH]c2ccc(C(=O)N3C4CCC3CC(O)(Cc3ccc(F)c(F)c3F)C4)cc12,0.549371,-9.546
5,9,CCC(c1cc(CF)c2c(c1)OCC(O)CO2)N1C(=O)N(C(C)C)C2(C1=O)c1cc(F)ccc1CCC2C,0.925367,-9.545
4,5,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3cc(ON)c4c(O)cccc4c3)CC2c2ccccc2F)CC1,0.55841,-9.544
9,10,C#CCc1nn(C(C)c2cc(F)c(F)c3ccccc23)c(CC)c1C1(OC)NC(=O)c2ccc(F)c(F)c2N1F,0.546804,-9.544
5,2,Cc1cc(CN2C(=O)N(C[SeH])C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.565021,-9.543
9,7,CCc1c(C2(O)NC(=O)c3ccc(F)c(F)c3N2)c(C)nn1Cc1c(F)c(F)c(F)c2ccccc12,0.886111,-9.543
