SMILES,VINA,QED,MULTI,Molecular Weight
C[C@H](Cc1ccc2[nH]c([C@@H]3[C@H](N4C(=O)[C@H]5CCCC[C@H]5C4=O)CCN3c3ccc4c(c3)C(=O)N=NC4=O)nc2c1)c1ncc(-c2ccccc2)[nH]1,-10.28,0.18488427437506086,-4.296549179893367,680.7690000000002
Cc1ccc2nc(C[C@H]3CC[C@@H](c4nnc([C@H]5CCCN(c6ccc7c(c6)C(=O)N=C7n6cnnc6)C5)[nH]4)CC3)cn2c1,-10.28,0.3228202491242823,-4.296549179893367,574.6930000000002
C[C@@H]1NC(c2cccc([C@H]3C[C@@]34CCc3ccccc34)c2)=NN1C(=O)Cc1cn2cccc(CC(=O)Nn3cnc4ccccc43)c2n1,-10.27,0.2556432226757691,-4.28569902580738,634.7440000000001
O=C1N=NC(=O)c2cc(N3CCC[C@H]3c3nc4cc(CN5NC(=O)[C@H]6CC=C([C@@H]7CCc8cc9ccccc9nc87)C[C@H]6C5=O)ccc4[nH]3)ccc21,-10.25,0.20670720385433927,-4.263998717635411,690.7639999999999
C[C@H]1[C@@H]2CC[C@H]1[C@@H]([C@H]1CC[C@@H](c3nnc([C@@H]4CCCN(c5ccc6c(c5)C(=O)N=NC6=O)C4)[nH]3)CC1)[C@H]2[C@@H]1C[C@H](c2cccc(F)c2)NO1,-10.25,0.2833343152432138,-4.263998717635411,665.8140000000002
Cc1cc(C(=O)Cc2ccc3[nH]c([C@@H]4CCCN4c4cccc([C@H]5N(C=O)[C@@H](C)NN5[C@H]5NN=C6C=CC=CN65)c4)nc3c2)[nH]c(=O)n1,-10.25,0.1659264377029121,-4.263998717635411,645.7280000000002
CC1=NC2=NC=C(C(=O)[C@H]3CCC[C@@H](c4nnc([C@H]5CCCN(c6nc(=O)c7ccc(Cn8nc(C)cc8C)cc7[nH]6)C5)[nH]4)C3)C(=O)[C@H]2C=C1,-10.24,0.2678974828066273,-4.253148563549424,672.7940000000001
O=C1NC(=O)[C@]2(CCCN([C@@H]3CCC[C@]4(CC(=O)N(C[C@H]5NN=C(c6cccc(NC7=NS(=O)(=O)c8ccccc87)c6)N5)C4=O)C3)C2)N1,-10.2,0.2238742664855644,-4.20974794720548,673.7560000000002
O=C1N=NC(=O)c2cc(N3CCC[C@@H]3c3nc4cc(CCc5nc6cc(CN7CCCN8CCC[C@H]8C7)ccc6c(=O)[nH]5)ccc4[nH]3)ccc21,-10.2,0.2364886447377397,-4.20974794720548,669.7899999999997
CC(=O)N1NC(c2cccc(N3C[C@H](C(=O)n4ccc5ccccc54)C[C@H]3c3nc4cc(CC(=O)n5ccc6ccccc65)ccc4[nH]3)c2)=N[C@@H]1C,-10.19,0.2002068556934748,-4.198897793119493,688.7919999999999
Cc1ccc2[nH]c(C(=O)Cc3ccc4[nH]c([C@@H]5C[C@H](N6CC(=O)Nc7ccccc76)CN5c5cccc6c5C(=O)N=NC6=O)nc4c3)cc2c1,-10.17,0.17673461109147526,-4.177197484947522,662.71
Cc1ccc2[nH]c([C@H]3CCCN3c3cccc(C4=N[C@@H](CN5CC[C@@H]6[C@H](N7C(=O)[C@@H]8[C@H]9CC[C@H](C9)[C@H]8C7=O)COC(=O)[C@@H]65)N=N4)c3)nc2c1,-10.17,0.3059515137962459,-4.177197484947522,660.7790000000001
C[C@H]1Oc2ccccc2O[C@@H]1[C@H]1CN([C@H]2CCCC[C@@H]2c2nnc([C@@H]3CCCN(c4ccc5c(c4)C(=O)N=C5)C3)[nH]2)c2ccccc2S[C@@H]1C,-10.17,0.2287990113202564,-4.177197484947522,688.8980000000003
C[C@@H]1NC(c2cccc(-c3cccc(C4=N[C@H](C[C@@H]5NC=C(c6ccc(F)c(F)c6)N5)N=N4)c3)c2)=NN1n1ncc(=O)c2ccccc21,-10.17,0.2288110240338748,-4.177197484947522,642.6740000000002
O=C1N=NC(=O)c2cc(N3CCC[C@H](c4nnc([C@H]5CC[C@@H]([C@H]6CCN(c7ccccc7)N6)CC5)[nH]4)C3)ccc21,-10.16,0.4695863699001712,-4.166347330861536,538.6560000000003
CC1=C(C(=O)Cc2ccc3[nH]c([C@@H]4CCCN4c4c(O)cc(C)oc4=O)nc3c2)[C@@H]2C=CC=C([C@H]3CCc4nnc(C)n4C3)C2=N1,-10.14,0.3083406177528721,-4.144647022689565,617.7099999999998
Cn1ncc2c(=O)[nH]c(C[C@H]3CC[C@H](c4nnc([C@@H]5CN(c6ccc7c(c6)C(=O)N=C7)CC[C@H]5C5Cc6ccccc6C5)[nH]4)CC3)nc21,-10.13,0.2693811312470087,-4.13379686860358,641.7800000000002
